iteration,milestone,datasplit,mse
98,98,Validation,0.14026831090450287
99,99,Train,0.14000338315963745
99,99,Validation,0.14026832580566406
100,100,Train,0.14000339806079865
100,100,Validation,0.14026832580566406
101,101,Train,0.09712846577167511
101,101,Validation,0.10068761557340622
102,102,Train,0.0971284881234169
102,102,Validation,0.10068761557340622
103,103,Train,0.09712846577167511
103,103,Validation,0.10068761557340622
104,104,Train,0.09712846577167511
104,104,Validation,0.10068761557340622
105,105,Train,0.09968984127044678
105,105,Validation,0.10068761557340622
106,106,Train,0.09968984127044678
106,106,Validation,0.10068760067224503
107,107,Train,0.09968984127044678
107,107,Validation,0.10068761557340622
108,108,Train,0.09968986362218857
108,108,Validation,0.10068761557340622
109,109,Train,0.09968984127044678
109,109,Validation,0.10068761557340622
110,110,Train,0.09968984127044678
110,110,Validation,0.10068761557340622
111,111,Train,0.08829318732023239
111,111,Validation,0.09014737606048584
112,112,Train,0.08829318732023239
112,112,Validation,0.09014737606048584
113,113,Train,0.08838585019111633
113,113,Validation,0.09014736115932465
114,114,Train,0.08838585019111633
114,114,Validation,0.09014737606048584
115,115,Train,0.08838585019111633
115,115,Validation,0.09014736860990524
116,116,Train,0.08838585764169693
116,116,Validation,0.09014737606048584
117,117,Train,0.08838585764169693
117,117,Validation,0.09014736860990524
118,118,Train,0.08838585019111633
118,118,Validation,0.09014736860990524
119,119,Train,0.08838585764169693
119,119,Validation,0.09014736115932465
120,120,Train,0.08838585019111633
120,120,Validation,0.09014736860990524
121,121,Train,0.08469300717115402
121,121,Validation,0.08604083955287933
122,122,Train,0.08469300717115402
122,122,Validation,0.08604083955287933
123,123,Train,0.08469300717115402
123,123,Validation,0.08604083955287933
124,124,Train,0.08469302207231522
124,124,Validation,0.08604083955287933
125,125,Train,0.08469300717115402
125,125,Validation,0.08604083955287933
126,126,Train,0.08469302207231522
126,126,Validation,0.08604083955287933
127,127,Train,0.08469300717115402
127,127,Validation,0.08604083955287933
128,128,Train,0.08469300717115402
128,128,Validation,0.08604083955287933
129,129,Train,0.08361350744962692
129,129,Validation,0.08604083955287933
130,130,Train,0.08361350744962692
130,130,Validation,0.08604083955287933
131,131,Train,0.0787702351808548
131,131,Validation,0.08133719116449356
132,132,Train,0.0787702426314354
132,132,Validation,0.08133719116449356
133,133,Train,0.0787702426314354
133,133,Validation,0.08133719116449356
134,134,Train,0.0787702351808548
134,134,Validation,0.08133719116449356
135,135,Train,0.07877025753259659
135,135,Validation,0.08133719116449356
136,136,Train,0.0787702351808548
136,136,Validation,0.08133719116449356
137,137,Train,0.08149739354848862
137,137,Validation,0.08133719116449356
138,138,Train,0.08149737864732742
138,138,Validation,0.08133719116449356
139,139,Train,0.08149739354848862
139,139,Validation,0.08133719116449356
140,140,Train,0.08149739354848862
140,140,Validation,0.08133719116449356
141,141,Train,0.07840944826602936
141,141,Validation,0.07824945449829102
142,142,Train,0.07840944826602936
142,142,Validation,0.07824945449829102
143,143,Train,0.07840946316719055
143,143,Validation,0.07824945449829102
144,144,Train,0.07840946316719055
144,144,Validation,0.07824945449829102
145,145,Train,0.0778595432639122
145,145,Validation,0.07824945449829102
146,146,Train,0.0778595432639122
146,146,Validation,0.07824945449829102
147,147,Train,0.07785957306623459
147,147,Validation,0.07824945449829102
148,148,Train,0.0778595507144928
148,148,Validation,0.07824945449829102
149,149,Train,0.0778595507144928
149,149,Validation,0.07824945449829102
150,150,Train,0.0778595507144928
150,150,Validation,0.07824945449829102
151,151,Train,0.07412860542535782
151,151,Validation,0.07464726269245148
152,152,Train,0.07412861287593842
152,152,Validation,0.07464726269245148
153,153,Train,0.07224376499652863
153,153,Validation,0.07464726269245148
154,154,Train,0.07224376499652863
154,154,Validation,0.07464726269245148
155,155,Train,0.07224376499652863
155,155,Validation,0.07464725524187088
156,156,Train,0.07224377244710922
156,156,Validation,0.07464726269245148
157,157,Train,0.07224375754594803
157,157,Validation,0.07464726269245148
158,158,Train,0.07224376499652863
158,158,Validation,0.07464726269245148
159,159,Train,0.07224376499652863
159,159,Validation,0.07464725524187088
160,160,Train,0.07224376499652863
160,160,Validation,0.07464726269245148
161,161,Train,0.07124870270490646
161,161,Validation,0.07267005741596222
162,162,Train,0.07124869525432587
162,162,Validation,0.07267005741596222
163,163,Train,0.07124869525432587
163,163,Validation,0.07267005741596222
164,164,Train,0.07124870270490646
164,164,Validation,0.07267005741596222
165,165,Train,0.07124869525432587
165,165,Validation,0.07267005741596222
166,166,Train,0.07124871015548706
166,166,Validation,0.07267005741596222
167,167,Train,0.07124870270490646
167,167,Validation,0.07267005741596222
168,168,Train,0.07124869525432587
168,168,Validation,0.07267005741596222
169,169,Train,0.07331077754497528
169,169,Validation,0.07267005741596222
170,170,Train,0.07331077754497528
170,170,Validation,0.07267005741596222
171,171,Train,0.07028893381357193
171,171,Validation,0.06966475397348404
172,172,Train,0.07028893381357193
172,172,Validation,0.06966475397348404
173,173,Train,0.07028892636299133
173,173,Validation,0.06966475397348404
174,174,Train,0.07028893381357193
174,174,Validation,0.06966475397348404
175,175,Train,0.07028893381357193
175,175,Validation,0.06966475397348404
176,176,Train,0.07028894126415253
176,176,Validation,0.06966476142406464
177,177,Train,0.06916963309049606
177,177,Validation,0.06966475397348404
178,178,Train,0.06916963309049606
178,178,Validation,0.06966476142406464
179,179,Train,0.06916964054107666
179,179,Validation,0.06966475397348404
180,180,Train,0.06916965544223785
180,180,Validation,0.06966475397348404
181,181,Train,0.06705151498317719
181,181,Validation,0.06754454225301743
182,182,Train,0.06705152243375778
182,182,Validation,0.06754454225301743
183,183,Train,0.06705151498317719
183,183,Validation,0.06754454225301743
184,184,Train,0.06705151498317719
184,184,Validation,0.06754453480243683
185,185,Train,0.0659283697605133
185,185,Validation,0.06754454225301743
186,186,Train,0.06592836230993271
186,186,Validation,0.06754454225301743
187,187,Train,0.0659283846616745
187,187,Validation,0.06754454225301743
188,188,Train,0.0659283697605133
188,188,Validation,0.06754454225301743
189,189,Train,0.0659283772110939
189,189,Validation,0.06754454225301743
190,190,Train,0.0659283846616745
190,190,Validation,0.06754454225301743
191,191,Train,0.06339753419160843
191,191,Validation,0.06502999365329742
192,192,Train,0.06339750438928604
192,192,Validation,0.06503000855445862
193,193,Train,0.06302585452795029
193,193,Validation,0.06503000855445862
194,194,Train,0.06302585452795029
194,194,Validation,0.06503000110387802
195,195,Train,0.06302585452795029
195,195,Validation,0.06503000110387802
196,196,Train,0.06302585452795029
196,196,Validation,0.06503000110387802
197,197,Train,0.06302585452795029
197,197,Validation,0.06503000110387802
198,198,Train,0.06302584707736969
198,198,Validation,0.06503001600503922
199,199,Train,0.06302587687969208
199,199,Validation,0.06503000855445862
200,200,Train,0.06302585452795029
200,200,Validation,0.06503000110387802
201,201,Train,0.061380889266729355
201,201,Validation,0.06226347014307976
202,202,Train,0.06138090416789055
202,202,Validation,0.06226347014307976
203,203,Train,0.06138089671730995
203,203,Validation,0.06226348131895065
204,204,Train,0.06138088181614876
204,204,Validation,0.06226345896720886
205,205,Train,0.06138090789318085
205,205,Validation,0.06226348131895065
206,206,Train,0.06138088181614876
206,206,Validation,0.06226347014307976
207,207,Train,0.06138090044260025
207,207,Validation,0.062263473868370056
208,208,Train,0.061380889266729355
208,208,Validation,0.06226347014307976
209,209,Train,0.06367618590593338
209,209,Validation,0.062263473868370056
210,210,Train,0.06367619335651398
210,210,Validation,0.06226347014307976
211,211,Train,0.06170790642499924
211,211,Validation,0.060336705297231674
212,212,Train,0.061707913875579834
212,212,Validation,0.06033669039607048
213,213,Train,0.06170790642499924
213,213,Validation,0.060336701571941376
214,214,Train,0.06170792505145073
214,214,Validation,0.060336701571941376
215,215,Train,0.061707910150289536
215,215,Validation,0.060336701571941376
216,216,Train,0.06170790642499924
216,216,Validation,0.060336701571941376
217,217,Train,0.062404878437519073
217,217,Validation,0.060336701571941376
218,218,Train,0.062404878437519073
218,218,Validation,0.06033669412136078
219,219,Train,0.06240489333868027
219,219,Validation,0.060336705297231674
220,220,Train,0.06240485981106758
220,220,Validation,0.06033669412136078
221,221,Train,0.061077363789081573
221,221,Validation,0.05921543389558792
222,222,Train,0.061077363789081573
222,222,Validation,0.05921543389558792
223,223,Train,0.061077363789081573
223,223,Validation,0.05921543389558792
224,224,Train,0.06107737496495247
224,224,Validation,0.05921543389558792
225,225,Train,0.057662248611450195
225,225,Validation,0.05921543389558792
226,226,Train,0.057662252336740494
226,226,Validation,0.05921543389558792
227,227,Train,0.05766225606203079
227,227,Validation,0.05921543389558792
228,228,Train,0.05766229331493378
228,228,Validation,0.059215426445007324
229,229,Train,0.05766225606203079
229,229,Validation,0.05921543389558792
230,230,Train,0.05766225606203079
230,230,Validation,0.05921543389558792
231,231,Train,0.05621028691530228
231,231,Validation,0.05774926766753197
232,232,Train,0.05621027201414108
232,232,Validation,0.05774926394224167
233,233,Train,0.0579831525683403
233,233,Validation,0.05774926394224167
234,234,Train,0.057983145117759705
234,234,Validation,0.05774926766753197
235,235,Train,0.0579831600189209
235,235,Validation,0.05774927884340286
236,236,Train,0.05798313021659851
236,236,Validation,0.05774926766753197
237,237,Train,0.057983145117759705
237,237,Validation,0.057749271392822266
238,238,Train,0.05798318237066269
238,238,Validation,0.05774926766753197
239,239,Train,0.05798314884305
239,239,Validation,0.05774926766753197
240,240,Train,0.05798313394188881
240,240,Validation,0.05774926394224167
241,241,Train,0.055761754512786865
241,241,Validation,0.05605897307395935
242,242,Train,0.055761732161045074
242,242,Validation,0.05605897307395935
243,243,Train,0.05576176568865776
243,243,Validation,0.05605897679924965
244,244,Train,0.05576176568865776
244,244,Validation,0.056058984249830246
245,245,Train,0.05576173588633537
245,245,Validation,0.056058961898088455
246,246,Train,0.055761732161045074
246,246,Validation,0.05605897679924965
247,247,Train,0.055761728435754776
247,247,Validation,0.056058965623378754
248,248,Train,0.05576174706220627
248,248,Validation,0.05605897679924965
249,249,Train,0.055947016924619675
249,249,Validation,0.056058961898088455
250,250,Train,0.055946990847587585
250,250,Validation,0.05605897307395935
251,251,Train,0.05471576750278473
251,251,Validation,0.054839882999658585
252,252,Train,0.05471578985452652
252,252,Validation,0.054839882999658585
253,253,Train,0.054715853184461594
253,253,Validation,0.054839879274368286
254,254,Train,0.05471579357981682
254,254,Validation,0.05483989417552948
255,255,Train,0.054715778678655624
255,255,Validation,0.05483989045023918
256,256,Train,0.054715823382139206
256,256,Validation,0.054839905351400375
257,257,Train,0.05339343100786209
257,257,Validation,0.054839882999658585
258,258,Train,0.0533934086561203
258,258,Validation,0.054839909076690674
259,259,Train,0.05339343100786209
259,259,Validation,0.05483987182378769
260,260,Train,0.0533934086561203
260,260,Validation,0.054839879274368286
261,261,Train,0.05203377455472946
261,261,Validation,0.0534638836979866
262,262,Train,0.05203380435705185
262,262,Validation,0.0534638985991478
263,263,Train,0.05203390493988991
263,263,Validation,0.053463906049728394
264,264,Train,0.052033767104148865
264,264,Validation,0.053463906049728394
265,265,Train,0.054244183003902435
265,265,Validation,0.0534638948738575
266,266,Train,0.05424422025680542
266,266,Validation,0.0534638836979866
267,267,Train,0.05424410104751587
267,267,Validation,0.05346390977501869
268,268,Train,0.05424419790506363
268,268,Validation,0.0534638836979866
269,269,Train,0.05424416437745094
269,269,Validation,0.0534638948738575
270,270,Train,0.054244134575128555
270,270,Validation,0.0534638874232769
271,271,Train,0.052931517362594604
271,271,Validation,0.052199311554431915
272,272,Train,0.05293145030736923
272,272,Validation,0.05219932273030281
273,273,Train,0.04979334771633148
273,273,Validation,0.052199315279722214
274,274,Train,0.04979372024536133
274,274,Validation,0.052199311554431915
275,275,Train,0.049793291836977005
275,275,Validation,0.05219932273030281
276,276,Train,0.04979325085878372
276,276,Validation,0.0521993562579155
277,277,Train,0.049793414771556854
277,277,Validation,0.052199333906173706
278,278,Train,0.049793269485235214
278,278,Validation,0.052199337631464005
279,279,Train,0.04979339987039566
279,279,Validation,0.052199311554431915
280,280,Train,0.0497932992875576
280,280,Validation,0.05219930410385132
281,281,Train,0.05210237205028534
281,281,Validation,0.05095580592751503
282,282,Train,0.052102431654930115
282,282,Validation,0.050955817103385925
283,283,Train,0.05210243538022041
283,283,Validation,0.050955817103385925
284,284,Train,0.052102379500865936
284,284,Validation,0.05095580592751503
285,285,Train,0.05210249871015549
285,285,Validation,0.050955820828676224
286,286,Train,0.052102312445640564
286,286,Validation,0.05095581337809563
287,287,Train,0.052102383226156235
287,287,Validation,0.050955817103385925
288,288,Train,0.05210242047905922
288,288,Validation,0.050955794751644135
289,289,Train,0.050686974078416824
289,289,Validation,0.050955817103385925
290,290,Train,0.05068697780370712
290,290,Validation,0.050955817103385925
291,291,Train,0.049169834703207016
291,291,Validation,0.0494145043194294
292,292,Train,0.04916973039507866
292,292,Validation,0.0494145005941391
293,293,Train,0.04916982725262642
293,293,Validation,0.0494145043194294
294,294,Train,0.049169816076755524
294,294,Validation,0.049414485692977905
295,295,Train,0.04916998744010925
295,295,Validation,0.0494145043194294
296,296,Train,0.049169931560754776
296,296,Validation,0.0494145043194294
297,297,Train,0.04831571504473686
297,297,Validation,0.04941454529762268
298,298,Train,0.048315733671188354
298,298,Validation,0.0494144968688488
299,299,Train,0.04831574484705925
299,299,Validation,0.049414489418268204
300,300,Train,0.048315729945898056
300,300,Validation,0.0494144968688488
301,301,Train,0.04700048267841339
301,301,Validation,0.048048827797174454
302,302,Train,0.04700041189789772
302,302,Validation,0.048048827797174454
303,303,Train,0.047000445425510406
303,303,Validation,0.04804883897304535
304,304,Train,0.04700038209557533
304,304,Validation,0.04804883524775505
305,305,Train,0.04847988113760948
305,305,Validation,0.04804883524775505
306,306,Train,0.0484798364341259
306,306,Validation,0.04804883897304535
307,307,Train,0.04847970977425575
307,307,Validation,0.048048827797174454
308,308,Train,0.04847979545593262
308,308,Validation,0.048048824071884155
309,309,Train,0.048479851335287094
309,309,Validation,0.04804884269833565
310,310,Train,0.04847986623644829
310,310,Validation,0.04804883524775505
311,311,Train,0.04752334579825401
311,311,Validation,0.04716142266988754
312,312,Train,0.04752346873283386
312,312,Validation,0.04716143012046814
313,313,Train,0.04679478704929352
313,313,Validation,0.04716141149401665
314,314,Train,0.046795185655355453
314,314,Validation,0.04716140031814575
315,315,Train,0.04679495841264725
315,315,Validation,0.04716145619750023
316,316,Train,0.04679476469755173
316,316,Validation,0.047161441296339035
317,317,Train,0.0467948392033577
317,317,Validation,0.047161418944597244
318,318,Train,0.046794939786195755
318,318,Validation,0.047161441296339035
319,319,Train,0.04679498076438904
319,319,Validation,0.04716141149401665
320,320,Train,0.04679487273097038
320,320,Validation,0.04716140776872635
321,321,Train,0.046188801527023315
321,321,Validation,0.04677027091383934
322,322,Train,0.046188898384571075
322,322,Validation,0.046770256012678146
323,323,Train,0.046188753098249435
323,323,Validation,0.04677024856209755
324,324,Train,0.04618873819708824
324,324,Validation,0.04677027463912964
325,325,Train,0.04618877172470093
325,325,Validation,0.04677022621035576
326,326,Train,0.046188853681087494
326,326,Validation,0.046770233660936356
327,327,Train,0.04618881270289421
327,327,Validation,0.04677027091383934
328,328,Train,0.04618893936276436
328,328,Validation,0.04677027463912964
329,329,Train,0.045850735157728195
329,329,Validation,0.04677022621035576
330,330,Train,0.045850351452827454
330,330,Validation,0.04677024483680725
331,331,Train,0.04489773511886597
331,331,Validation,0.045820530503988266
332,332,Train,0.04489752650260925
332,332,Validation,0.04582047089934349
333,333,Train,0.04489779472351074
333,333,Validation,0.045820508152246475
334,334,Train,0.0448976494371891
334,334,Validation,0.045820485800504684
335,335,Train,0.04489758238196373
335,335,Validation,0.04582052305340767
336,336,Train,0.04489786922931671
336,336,Validation,0.04582050442695618
337,337,Train,0.04559619724750519
337,337,Validation,0.04582049697637558
338,338,Train,0.045595940202474594
338,338,Validation,0.045820508152246475
339,339,Train,0.04559600353240967
339,339,Validation,0.04582050442695618
340,340,Train,0.04559601843357086
340,340,Validation,0.045820463448762894
341,341,Train,0.04462258890271187
341,341,Validation,0.044845856726169586
342,342,Train,0.0446225069463253
342,342,Validation,0.04484578222036362
343,343,Train,0.04462246969342232
343,343,Validation,0.044845789670944214
344,344,Train,0.044622499495744705
344,344,Validation,0.044845785945653915
345,345,Train,0.045099977403879166
345,345,Validation,0.04484577849507332
346,346,Train,0.045099761337041855
346,346,Validation,0.0448458306491375
347,347,Train,0.04509983956813812
347,347,Validation,0.04484584555029869
348,348,Train,0.04509982094168663
348,348,Validation,0.04484580084681511
349,349,Train,0.04509999603033066
349,349,Validation,0.04484580084681511
350,350,Train,0.045099858194589615
350,350,Validation,0.044845763593912125
351,351,Train,0.044128358364105225
351,351,Validation,0.043912123888731
352,352,Train,0.04412835091352463
352,352,Validation,0.043912194669246674
353,353,Train,0.04423822462558746
353,353,Validation,0.04391208291053772
354,354,Train,0.044238343834877014
354,354,Validation,0.043912146240472794
355,355,Train,0.04423834756016731
355,355,Validation,0.04391215369105339
356,356,Train,0.04423820227384567
356,356,Validation,0.04391220957040787
357,357,Train,0.044238217175006866
357,357,Validation,0.04391220211982727
358,358,Train,0.04423834756016731
358,358,Validation,0.043912164866924286
359,359,Train,0.044238168746232986
359,359,Validation,0.04391218349337578
360,360,Train,0.04423798993229866
360,360,Validation,0.04391208291053772
361,361,Train,0.04263322427868843
361,361,Validation,0.043023526668548584
362,362,Train,0.042633093893527985
362,362,Validation,0.043023500591516495
363,363,Train,0.04263348877429962
363,363,Validation,0.043023549020290375
364,364,Train,0.0426333025097847
364,364,Validation,0.04302358999848366
365,365,Train,0.04263358935713768
365,365,Validation,0.043023496866226196
366,366,Train,0.042633574455976486
366,366,Validation,0.043023478239774704
367,367,Train,0.04263334348797798
367,367,Validation,0.04302351921796799
368,368,Train,0.04263319447636604
368,368,Validation,0.043023452162742615
369,369,Train,0.043014876544475555
369,369,Validation,0.04302353784441948
370,370,Train,0.04301479086279869
370,370,Validation,0.043023545295000076
371,371,Train,0.042251236736774445
371,371,Validation,0.04227536544203758
372,372,Train,0.042251262813806534
372,372,Validation,0.04227530583739281
373,373,Train,0.04225144907832146
373,373,Validation,0.042275261133909225
374,374,Train,0.042251694947481155
374,374,Validation,0.04227546975016594
375,375,Train,0.04225093871355057
375,375,Validation,0.042275428771972656
376,376,Train,0.04225114360451698
376,376,Validation,0.04227537289261818
377,377,Train,0.04164283722639084
377,377,Validation,0.042275335639715195
378,378,Train,0.04164273291826248
378,378,Validation,0.04227539151906967
379,379,Train,0.041643012315034866
379,379,Validation,0.04227536916732788
380,380,Train,0.04164331406354904
380,380,Validation,0.04227539524435997
381,381,Train,0.04115208983421326
381,381,Validation,0.04175965487957001
382,382,Train,0.04115170240402222
382,382,Validation,0.04175974801182747
383,383,Train,0.04115188121795654
383,383,Validation,0.041759639978408813
384,384,Train,0.04115204140543938
384,384,Validation,0.04175962880253792
385,385,Train,0.04099719971418381
385,385,Validation,0.041759710758924484
386,386,Train,0.040997084230184555
386,386,Validation,0.04175972566008568
387,387,Train,0.04099719598889351
387,387,Validation,0.041759759187698364
388,388,Train,0.04099690169095993
388,388,Validation,0.04175975173711777
389,389,Train,0.040997281670570374
389,389,Validation,0.041759710758924484
390,390,Train,0.040996991097927094
390,390,Validation,0.04175963252782822
391,391,Train,0.04051440209150314
391,391,Validation,0.0412692166864872
392,392,Train,0.04051462188363075
392,392,Validation,0.04126913473010063
393,393,Train,0.041817519813776016
393,393,Validation,0.041269201785326004
394,394,Train,0.04181729257106781
394,394,Validation,0.041269175708293915
395,395,Train,0.041816920042037964
395,395,Validation,0.04126915708184242
396,396,Train,0.041817061603069305
396,396,Validation,0.04126916453242302
397,397,Train,0.04181722551584244
397,397,Validation,0.04126919433474541
398,398,Train,0.04181691259145737
398,398,Validation,0.04126916453242302
399,399,Train,0.041816819459199905
399,399,Validation,0.04126916825771332
400,400,Train,0.04181694984436035
400,400,Validation,0.041269175708293915
401,401,Train,0.03958742693066597
401,401,Validation,0.04052269086241722
402,402,Train,0.03958700969815254
402,402,Validation,0.04052262753248215
403,403,Train,0.03958708047866821
403,403,Validation,0.04052269458770752
404,404,Train,0.039587296545505524
404,404,Validation,0.04052262380719185
405,405,Train,0.03958696499466896
405,405,Validation,0.04052267596125603
406,406,Train,0.03958747163414955
406,406,Validation,0.04052259400486946
407,407,Train,0.039586905390024185
407,407,Validation,0.040522657334804535
408,408,Train,0.03958713263273239
408,408,Validation,0.04052272439002991
409,409,Train,0.03996701538562775
409,409,Validation,0.04052269458770752
410,410,Train,0.039966776967048645
410,410,Validation,0.04052263870835304
411,411,Train,0.039462149143218994
411,411,Validation,0.040006451308727264
412,412,Train,0.03946167230606079
412,412,Validation,0.0400063693523407
413,413,Train,0.03946210443973541
413,413,Validation,0.040006425231695175
414,414,Train,0.03946158289909363
414,414,Validation,0.040006451308727264
415,415,Train,0.03946217522025108
415,415,Validation,0.040006376802921295
416,416,Train,0.03946216404438019
416,416,Validation,0.04000652953982353
417,417,Train,0.04032202810049057
417,417,Validation,0.04000640660524368
418,418,Train,0.040322255343198776
418,418,Validation,0.04000633955001831
419,419,Train,0.040322303771972656
419,419,Validation,0.040006499737501144
420,420,Train,0.04032197967171669
420,420,Validation,0.04000641033053398
421,421,Train,0.03938182815909386
421,421,Validation,0.03908976912498474
422,422,Train,0.03938279673457146
422,422,Validation,0.0390896201133728
423,423,Train,0.039382029324769974
423,423,Validation,0.03908966854214668
424,424,Train,0.03938185051083565
424,424,Validation,0.039089713245630264
